27,1432191600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,200.0
28,1432969200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,168.0
29,1432105200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,196.0
30,1432882800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,173.0
31,1432018800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,194.0
32,1432796400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,181.0
33,1431932400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,200.0
34,1432710000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,186.0
35,1431846000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-11,210.0
36,1432623600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,191.0
37,1431759600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,221.0
38,1432537200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,197.0
39,1431673200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,231.0
40,1431586800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,236.0
41,1430722800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,213.0
42,1431500400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,243.0
43,1430636400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,221.0
44,1431414000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-12,249.0
45,1430550000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,231.0
46,1431327600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,261.0
47,1430463600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-13,240.0
48,1431241200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,254.0
49,1430377200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,253.0
50,1431154800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,243.0
51,1430290800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,260.0
52,1431068400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,232.0
53,1430204400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,263.0
54,1430982000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,224.0
55,1430118000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,273.0
56,1430895600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,218.0
57,1430031600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,283.0
58,1430809200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,210.0
59,1429945200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,292.0
60,1429858800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,298.0
61,1428994800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,228.0
62,1429772400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,299.0
63,1428908400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,230.0
64,1429686000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,289.0
65,1428822000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,233.0
66,1429599600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,282.0
67,1428735600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,229.0
68,1429513200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,278.0
69,1428649200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,225.0
70,1429426800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,12,270.0
71,1428562800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,215.0
72,1429340400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,258.0
73,1428476400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,214.0
74,1429254000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,247.0
75,1428390000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,224.0
76,1429167600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,241.0
77,1428303600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,230.0
78,1429081200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,230.0
79,1428217200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,233.0
80,1428130800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,234.0
81,1427266800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,219.0
82,1428044400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,237.0
83,1427180400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,218.0
84,1427958000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,237.0
85,1427094000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,219.0
86,1427871600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,9,239.0
87,1427007600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,222.0
88,1427785200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,230.0
89,1426921200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,221.0
90,1427698800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,227.0
91,1426834800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,216.0
92,1427612400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,229.0
93,1426748400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,206.0
94,1427526000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,231.0
95,1426662000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,206.0
96,1427439600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,229.0
97,1426575600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,201.0
98,1427353200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,223.0
99,1426489200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,207.0
100,1426402800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,207.0
101,1425542400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,176.0
102,1426316400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,205.0
103,1425456000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,173.0
104,1426230000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,203.0
105,1425369600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,168.0
106,1426143600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,196.0
107,1425283200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,167.0
108,1426057200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,192.0
109,1425196800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,167.0
110,1425970800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,188.0
111,1425110400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,172.0
112,1425884400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,188.0
113,1425024000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,173.0
114,1425801600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,184.0
115,1424937600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,176.0
116,1425715200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,180.0
117,1424851200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,175.0
118,1425628800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,175.0
119,1424764800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,181.0
120,1424678400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-11,191.0
121,1423814400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,249.0
122,1424592000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-11,202.0
123,1423728000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,241.0
124,1424505600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-12,213.0
125,1423641600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,236.0
126,1424419200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,225.0
127,1423555200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,233.0
128,1424332800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,230.0
129,1423468800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,232.0
130,1424246400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,230.0
131,1423382400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,238.0
132,1424160000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,232.0
133,1423296000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,242.0
134,1424073600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,236.0
135,1423209600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,251.0
136,1423987200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,244.0
137,1423123200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,252.0
138,1423900800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,249.0
139,1423036800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,259.0
140,1422950400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,261.0
141,1422086400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,9,352.0
142,1422864000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,268.0
143,1422000000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,343.0
144,1422777600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-11,277.0
145,1421913600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,345.0
146,1422691200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-12,288.0
147,1421827200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,343.0
148,1422604800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-15,300.0
149,1421740800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,345.0
150,1422518400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-13,315.0
151,1421654400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-15,354.0
152,1422432000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-18,328.0
153,1421568000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-19,369.0
154,1422345600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-14,346.0
155,1421481600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-14,388.0
156,1422259200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,360.0
157,1421395200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,402.0
158,1422172800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,360.0
159,1421308800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,18,402.0
160,1421222400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,384.0
161,1420358400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,334.0
162,1421136000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,9,374.0
163,1420272000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,330.0
164,1421049600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,365.0
165,1420185600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,319.0
166,1420963200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,366.0
167,1420099200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,317.0
168,1420876800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,13,368.0
169,1420012800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,306.0
170,1420790400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,355.0
171,1419926400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,14,296.0
172,1420704000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,9,358.0
173,1419840000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,11,282.0
174,1420617600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,349.0
175,1419753600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,271.0
176,1420531200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,341.0
177,1419667200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,265.0
178,1420444800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,344.0
179,1419580800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,258.0
180,1419494400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,255.0
181,1418630400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,206.0
182,1419408000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,12,253.0
183,1418544000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,216.0
184,1419321600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,241.0
185,1418457600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,224.0
186,1419235200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,237.0
187,1418371200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,232.0
188,1419148800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,227.0
189,1418284800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,234.0
190,1419062400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,226.0
191,1418198400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,241.0
192,1418976000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,223.0
193,1418112000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-11,249.0
194,1418889600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,218.0
195,1418025600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,260.0
196,1418803200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,208.0
197,1417939200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,270.0
198,1418716800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,201.0
199,1417852800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,276.0
200,1417766400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,284.0
201,1416902400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,262.0
202,1417680000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,291.0
203,1416816000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,265.0
204,1417593600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,299.0
205,1416729600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,269.0
206,1417507200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,305.0
207,1416643200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,274.0
208,1417420800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,311.0
209,1416556800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,278.0
210,1417334400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,15,306.0
211,1416470400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,277.0
212,1417248000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,14,291.0
213,1416384000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,269.0
214,1417161600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,277.0
215,1416297600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,259.0
216,1417075200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,272.0
217,1416211200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,252.0
218,1416988800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,262.0
219,1416124800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,9,246.0
220,1416038400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,237.0
221,1415174400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,216.0
222,1415952000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,227.0
223,1415088000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,213.0
224,1415865600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,219.0
225,1415001600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-11,218.0
226,1415779200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,211.0
227,1414911600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,229.0
228,1415692800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,209.0
229,1414825200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,238.0
230,1415606400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,212.0
231,1414738800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,244.0
232,1415520000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,216.0
233,1414652400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,242.0
234,1415433600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,220.0
235,1414566000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,239.0
236,1415347200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,214.0
237,1414479600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,243.0
238,1415260800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,216.0
239,1414393200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,249.0
240,1414306800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,252.0
241,1413442800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,218.0
242,1414220400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,253.0
243,1413356400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-7,220.0
244,1414134000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,252.0
245,1413270000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-10,227.0
246,1414047600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,252.0
247,1413183600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-8,237.0
248,1413961200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,242.0
249,1413097200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,245.0
250,1413874800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,237.0
251,1413010800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,250.0
252,1413788400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,234.0
253,1412924400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,252.0
254,1413702000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,231.0
255,1412838000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,252.0
256,1413615600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,224.0
257,1412751600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-4,254.0
258,1413529200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,218.0
259,1412665200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,258.0
260,1412578800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,263.0
261,1411714800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,214.0
262,1412492400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,263.0
263,1411628400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,204.0
264,1412406000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,261.0
265,1411542000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,204.0
266,1412319600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,257.0
267,1411455600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,204.0
268,1412233200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,9,247.0
269,1411369200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,198.0
270,1412146800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,10,238.0
271,1411282800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,194.0
272,1412060400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,228.0
273,1411196400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,193.0
274,1411974000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,227.0
275,1411110000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,191.0
276,1411887600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,223.0
277,1411023600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,194.0
278,1411801200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,221.0
279,1410937200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,195.0
280,1410850800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,8,190.0
281,1409986800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,164.0
282,1410764400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,182.0
283,1409900400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,167.0
284,1410678000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,175.0
285,1409814000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,168.0
286,1410591600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,168.0
287,1409727600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,169.0
288,1410505200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,161.0
289,1409641200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,170.0
290,1410418800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,157.0
291,1409554800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,172.0
292,1410332400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,1,151.0
293,1409468400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,173.0
294,1410246000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,150.0
295,1409382000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-1,178.0
296,1410159600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,156.0
297,1409295600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,6,179.0
298,1410073200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-5,159.0
299,1409209200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,173.0
300,1409122800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,169.0
301,1408258800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-6,147.0
302,1409036400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,166.0
303,1408172400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-9,153.0
304,1408950000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,5,161.0
305,1408086000.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,162.0
306,1408863600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-2,156.0
307,1407999600.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,-3,159.0
308,1408777200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,0,158.0
309,1407913200.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,7,162.0
310,1408690800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,3,158.0
311,1407826800.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,155.0
312,1408604400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,4,155.0
313,1407740400.0,Food and Drink,1319439600.0,160.0,Lobster,107.0,No,2,151.0
